"filename", "language", "Markdown", "PowerShell", "TypeScript", "Ini", "JavaScript", "TypeScript JSX", "JSON", "JSON with Comments", "Shell Script", "YAML", "Python", "toml", "pip requirements", "XML", "Docker", "JSON Lines", "PostCSS", "HTML", "Ignore", "comment", "blank", "total"
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\openapi-client\core\types.gen.ts", "TypeScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 7, 119
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\openapi-client\core\utils.gen.ts", "TypeScript", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 144
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\openapi-client\index.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\openapi-client\sdk.gen.ts", "TypeScript", 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 419
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\openapi-client\types.gen.ts", "TypeScript", 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 85, 754
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 353
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\password-recovery\confirm\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\password-recovery\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 72
"f:\animate-serial\apps\anyreason\nextjs-frontend\app\register\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 85
"f:\animate-serial\apps\anyreason\nextjs-frontend\components.json", "JSON", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\GlobalControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\admin-rbac-actions.ts", "TypeScript", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 175
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\agent-actions.ts", "TypeScript", 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 174
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\ai-catalog-actions.ts", "TypeScript", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 217
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\ai-model-actions.ts", "TypeScript", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 162
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\ai-scene-actions.ts", "TypeScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 122
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\ai-scene-test-actions.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 88
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\builtin-agent-actions.ts", "TypeScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 139
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\credits-actions.ts", "TypeScript", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 102
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\items-action.ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 93
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\login-action.ts", "TypeScript", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 96
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\logout-action.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\me-actions.ts", "TypeScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 56
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\password-reset-action.ts", "TypeScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 65
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\register-action.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\actions\script-actions.ts", "TypeScript", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 91
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\agents\AgentPickerDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 119
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\agents\AgentPromptVersionsDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 656
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\agents\BuiltinPromptVersionDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 258
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ai-chat\ChatMessageBubble.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 116
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ai-chat\ChatSessionList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 158
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ai-chat\PlansCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 230
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ai-chat\TraceCollapse.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 120
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ai-chat\index.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ai-chat\types.ts", "TypeScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 61
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\aistudio\AppLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 629
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\aistudio\InfiniteCanvas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 292
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\aistudio\ProjectCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 79
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\aistudio\StatCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\assets\AssetBrowser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 159
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\auth\PermissionGate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\auth\WorkspaceSwitcher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\chat\AssetCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 217
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\i18n\LocaleProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\i18n\LocaleSwitcher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\notifications\NotificationCenter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 82
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\page-pagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 96
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\page-size-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\scripts\ScriptAIAssistantChatboxPane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 750
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\scripts\ScriptAIAssistantPane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 480
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\scripts\ScriptAIAssistantSessionPane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 500
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\settings\MentionPopup.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 169
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\storyboard\StoryboardTimeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 113
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\tasks\TaskCenter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 100
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\tasks\TaskList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 294
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\tasks\TaskProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 173
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\tasks\useAiTaskDraft.ts", "TypeScript", 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 240
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\theme\ThemeToggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\FormError.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 64
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\avatar-crop-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 278
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 115
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 84
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 205
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 180
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\markdown-editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 154
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 163
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\submitButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 121
"f:\animate-serial\apps\anyreason\nextjs-frontend\components\ui\tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56
"f:\animate-serial\apps\anyreason\nextjs-frontend\eslint.config.mjs", "JavaScript", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 54
"f:\animate-serial\apps\anyreason\nextjs-frontend\jest.config.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 57, 207
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\aistudio\constants.ts", "TypeScript", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 194
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\aistudio\modelCatalog.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 69
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\aistudio\types.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\clientConfig.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\definitions.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\i18n.ts", "TypeScript", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 144
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\tasks\constants.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\tasks\draftStore.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\tasks\types.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\theme.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\utils.ts", "TypeScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 109
"f:\animate-serial\apps\anyreason\nextjs-frontend\lib\utils\caret-coordinates.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 70
"f:\animate-serial\apps\anyreason\nextjs-frontend\next.config.mjs", "JavaScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 25
"f:\animate-serial\apps\anyreason\nextjs-frontend\openapi-ts.config.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"f:\animate-serial\apps\anyreason\nextjs-frontend\openapi.json", "JSON", 0, 0, 0, 0, 0, 0, 1352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1352
"f:\animate-serial\apps\anyreason\nextjs-frontend\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 16670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16671
"f:\animate-serial\apps\anyreason\nextjs-frontend\package.json", "JSON", 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"f:\animate-serial\apps\anyreason\nextjs-frontend\pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2367, 11678
"f:\animate-serial\apps\anyreason\nextjs-frontend\pnpm-workspace.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"f:\animate-serial\apps\anyreason\nextjs-frontend\postcss.config.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\animate-serial\apps\anyreason\nextjs-frontend\proxy.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"f:\animate-serial\apps\anyreason\nextjs-frontend\scripts\verify-login.mjs", "JavaScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"f:\animate-serial\apps\anyreason\nextjs-frontend\start.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"f:\animate-serial\apps\anyreason\nextjs-frontend\tailwind.config.js", "JavaScript", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 91
"f:\animate-serial\apps\anyreason\nextjs-frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"f:\animate-serial\apps\anyreason\nextjs-frontend\types\vendor-shims.d.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 97
"f:\animate-serial\apps\anyreason\nextjs-frontend\vercel.json", "JSON", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"f:\animate-serial\apps\anyreason\nextjs-frontend\watcher.js", "JavaScript", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 24
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 15, 11, 79
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.flake8", "Ini", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.github\ISSUE_TEMPLATE\feature_request.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.github\PULL_REQUEST_TEMPLATE.md", "Markdown", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.github\workflows\ci.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 128
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.pre-commit-config.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 46
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\.pylintrc", "Ini", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\CLAUDE.md", "Markdown", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 216
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\CONTRIBUTING.md", "Markdown", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 145
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 14, 14, 54
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\PROMOTION.md", "Markdown", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 228
"f:\animate-serial\apps\anyreason\refs\FastAPI-Template-main\README.en.md", "Markdown", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 282
